id	gold_labels	predicted_labels	text
s24:d86010c2cc4063be2ea9f268539ff41c	['label_obscene']	['label_obscene', 'label_toxicity']	Aika tyypillistä käyttäytymistä virkanilkiltä varsinkin silloin kun on alkanut vittuilla väärälle tyypille ja on kerännyt sillä harmeja ja jopa ikävyyksiä itselleen. Haukut talteen jatkotoimenpiteitä varten ja HaO:lle kerrot kuinka asiat on ja hyvä olisi olla myös jotain todisteita. Sossulla noista keksityistä virheistä tuskin todisteita on ellei ole itse niitä väsännyt joista jää sitten kiinni. Ei kannata provosoitua eikä uskoa mitään perättömiä väitteitä ja kun sossu on vastapuoli niin ei sanaakaan kannata uskoa. Nuo ristiriitaiset sanomiset ovat merkki paniikista, kyllä HaO totuuden selvittää eikä usko pelkkiä väitteitä kun todisteita ei ole. Olet niskan päällä ja sossu on pahassa liemessä, nauti siitä.  Virkanilkin määritelmä  Virkanilkki (lat. virkusnilkus), tuo ihmistä päällisin puolin muistuttava olio lymyilee usein virastossa virkapöydän takana. Ihmisestä sen erottaa vain siinä että järki puuttuu täysin. Virkanilkin pää ei sovellu muuhun käyttöön kun hattutelineeksi, joidenkin osalta ei siihenkään. Kun virkanilkki jää itse teossa kiinni lakien rikkomisesta ja/tai valehtelusta niin sen naama menee norsunvitulle ja muuttuu ensin vihreäksi, sitten keltaiseksi ja lopulta punaiseksi (aivan kuten liikennevalot), vettä tulee silmistä ja vaahtoa suusta. Sen lisäksi kuuluu epämääräisiä kurkkuääniä ja/tai mölinää jotka kelpaisivat kauhuleffan äänitehosteiksi. Virkahaitake (lat. virkushaitakus), on muuten samanlainen kun virkanilkki mutta aiheuttaa laittomilla virkatoimillaan enemmän haittaa yksilöille ja yhteiskunnalle murentaen yhteiskunnan selkäränkaa ja moraalia sekä on häpeäksi koko virkakunnalle sekä yleiselle lain kunnioitukselle.
s24:865566312873ff984b79b039c7047a86	[]	['label_identity_attack', 'label_insult', 'label_toxicity']	Se on se heinolasta oleva norttikauhuinen lestavihaaja.
s24:d286f8638f16631f818f8b780d4c7d42	['label_obscene']	['label_toxicity']	"""Metsänomistajat täällä kusettaa. Kyllähän nykyisin pelkällä maapohjallakin on hyvä arvo - osakkeet ja muut epävarmoja, kultakin. """"Maata ei enää valmisteta""""."""
s24:bbfa5ef5ece38b36d2da7ca4c4426713	[]	['label_insult', 'label_toxicity']	Onks taksirengit tyhmiä.Ei voi olla noin tyhmää porukkaa vuonna 2009 suomessa.Aja E kortti ja tuu rekan rattiin.Jos sää olet hyvä kuski,ei isäntä uskalla rähjätä.
s24:064edb60ade06bd8cb3856ad573d90d8	[]	['label_obscene', 'label_toxicity']	Oikiis oot siin, murteel kirjotetust jutust on vaikii nähä, onks totta vai leikkii. Miu mielest kyl tossiikii voip kertoo leikivvarjol. Pitäs vuan olla jokkuu merkki mikä osoittais jos kirjoitettu tarina on iha puutaheinee! Oiskoha semmone hymmiiö olemas? Nuamakkainha sen jo silmänpilkkeest paremmi huomaaki.  Mie oon vähä huono keksimää iha tuulest temmattui juttui. Miul on ain jonkuu kokone tottuuve siemen tarinan takan. Välil isomp, välil pienemp. Huumoril jo monnii, aikanaa kippeetäkkii tehneit, asioit kahtelen näin aikain takkoo. Miun tarinoil suat kyl iha vappaast nauraa.;)))  *Elä kerro kellekkää, mie kuiskoon korvaas*: Tää miun aviojuttu perustuu iha, sanosinks pavunsiemene kokosee, tottuutee. Näihä se män.  Mie oon joskus aikasemmi kertontkii, jotta jouvuin pakkonaimisee. En siit tavallisest syyst, vaa sentähe ko en muute piäst kotont pois. Vappauven perrää on miun luontein olt pienest ast, ni koin ahistavaks elämise tiukas silmälläpios koton.  Kylhä sen sit myöhemmi ymmärs, et miun omaks parhaaksi ne kontrollii pit. Kaikkii se tytönhupakkol tiettääki, luuloo naimisii mänemäl vappauven suavasa!! Viel mahottoman mustasukkasel miehel. Siin rotestis kyl putosin ojast allikkoo.  Miehä olin viel reilust alle neljäkymppine erotessain. Pettynt koko miessukkuu kohtaa, vaik naine parraas ijäs, niiko sanotaa. Lapsein ja työn otin ykkösasioiks. Piätin sillo jot naimisii en ennää mäne, en kenenkää kans.  Nuoren sitä on nii mustavalkone kaikes. Äit ain sanokii, jot kyl mualima opettaa. Jos ei muuta ni hiljaa kävelemää. Onha se opettant, ja hiont särmii. En ois uskont, jotta näinkii lauhkii luontoseks ;))  Mut entisel miehellein en pystynt anteeks antamaa. Liia vaikeit asioi mahtu viiteetoist yhteisee vuotee. Hää kyl usko, tai uskottel, melkein kuolemaasa ast, jotta vielä mäntäis uuvellee yhtee. Siihe tuloksee oon tult, jotta ei se miun rakkautein häntä kohtaa olt sitä oikiita rakkautta koskaa oltkaa. Nii erilaiset elämänarvot paljastu liiton mittaa, ni ei sitä lähentymistä tapahtunt, erillee päi kasvettiin.  Tuost aikasammast kirjotuksestain viel. Se jalat ristis tanssimine siin niiko kuvvail sitä tanssimise taijon opetteluluu ja jännittämist. Ko ei oikee osant antautuu vietäväks. Yritti vuan opeteltuin askeliin mukkaa männä! Miulkii ol sitä tanhutaitoo entuuvestaa, yleisön eessä juhannusjuhlil näytettyyki. Ni sellast tanssit ko mitä tanhutes tarvittii, ni osasha ne. Mut tangoo, foksii ja muuta pit sit opetella omii aikojaa! Eihä siel mualla mittää tanssikoului olt. Mitä nyt vähä vanhep serkkutyttö opetti. Tyttöparis, hehheh.  Sie osaat nii ihanast kertoo asioist. Tippa iha nous silmäkulmaa ku kerroit rakkauvest vanhoihin arkisii tavaroihe, niiko vanhaa mossee ja muita kohtaa.  Kyl niit vanhoi hyvii asioit lempiäl mielel muisteloo. Pois miekii mielestäin oon heitelt niit vaikioit muistoi, mitä niit painolastin mukana kulettelemaa. Jäihä niit mukaviiki muistoi, konkreettissiiki, niiko esmerkiks kaks rakast last.  Mie oon vast vuuven verra näit palstan kirjotuksii lukent ja sit alkant kirjottelemaakii, mut ei miul tuu käytyy joka päivä lukemaskaa. Nii ja ko sit luen ketjui vuorotelle ja kirjotuksii useammalt päivält peräkkäi, ni ei ain huomaakaa kaikkii. Eikä kerkii ajois vastailemmaa. Kahvipirtis tulloo usiammast pistäyvyttyy ko muuval.  Eihä miulkaa paljo tietoo siunkaa elämäst, mitä nyt vuojen ajan palstalt lukent oon. Mut huomasin jostai kirjotuksest, jotta perreessäs on pien Jehu-poika ko täytti just kaks vuotta. Näin jälk kättee toivotan hänel oikee paljo onnee ja kaikkee hyvää elämääsä. Ko ajattelen omii lapsiinlapsii kaksivuotisin, ni ossaan kuvitella mite onnelline oot ko oot suant tuommose ilopillerin elämäs joka päiväseks riemuks.  Hyvän pyhäpäivän toivotuksin my.mm.eli
s24:2029a85ff5992b04869f1dc31efdcbf6	[]	['label_insult', 'label_toxicity']	Vain kaltaisesi evokkihörhö ei tuota älläää.  Meikäläinen tuotti yo-kirjoituksissa neljä ällää. Mitenkäs teillä?
s24:8153d92307d7a6bb982548662453217f	[]	['label_toxicity']	jotain diosta ja gellanista ja niiden ulkonäöstä EVVK
s24:09536cfa2640519de56becdb71525016	['label_obscene']	['label_toxicity']	"""Soneran """"mokkula"""" ihan paska!  Vaihdoin muutama kuukausi sitten kiinteän Sonera-laajakaistan Soneran """"mokkulaan"""". Tulos: vaikka yhteyden luvattiin olevan sama kuin kiintässkin (1 mt), nopeus hidastui huomattavasti. Toinen outo ilmiö on se, että en pystynyt kuukausiin kirjoittelemaan mitään tänne Suomi 24-sivuston foorumeilla (kun yritin lisätä viestiä, sivu """"hyppäsi"""" takaisin aloitussivustolle! ) Nyt vietien lähettäminen tosin on onnistunut muutaman päivän, mutta tökkii edelleen.  Asiakaspalvelusta ei ollut mitään hyötyä (eivät ottaneet yhteyttä kahdesta pyynnöstäni huolimatta). Tein 24 kuukauden sopimuksen tuotteesta, joka ei toimi niin kuin pitää! Lisäksi asiakaspelvelu muuttui maksulliseksi. Todelle hyvää """"palvelua""""!  Paska mikä paska! En suosittele kenellekään liikkuvaa Soneran laajakaistaa!  Ainut mikä Soneralla toimiin on laskutus!"""
s24:cdc2fb2e1eaa54287e6892bd7af0e068	['label_obscene']	['label_toxicity']	Rumasta skeidasesta sentään pääsee eroon kun sen ajaa rantaveteen roskakalaa kalastamaan , katiskaksi
s24:f46a4a9d71183b43060db40fb4fd3ff6	[]	[]	1) puoli tuntia pitää antaa imeytyä ja sitte vasta kärsii esim. kammata ja muotoilla hiukset.pään kastelemista kannattaa välttää vähintään semmoset puoltoista tuntii.. hikoilulla ei juuri merkitystä oo. kärsii hikoilla sen puolituntisen jälkeen.  no mullakin sitä valuu aina otalta alas mut se pitää vaan hyvin hieroa päänahkaan nii ei valu.. mulle ei ihan se kuus painallusta riitä.. ite laitan yleensä jotain kaheksan painallusta vähintään ja näyttää hemmetin hyvin tehoavan.  ite kyllästän kyl ohimot ja koko etuhiuksistonkin.. ja koko tuo alue mihin oon laittanu nii on hiukset paksuuntunu ja hiusraja palautunu ennalleen.  itelläki nuita hiutaleita hieman etuhiuksistossa on.. ja niistä en osaa sanoa mitään..  jos vielä jotaki kysymyksii tulee mieleen nii kysy!
s24:2f2b784da2406718e577ca382c37f7ae	['label_obscene']	['label_toxicity']	"""Jos uuteen hallitukseen ei tulisi pahimmat matupuolueet oppositiosta, niin joutaisi kaatumaan tuosta vaan.  Mutta: demarit, vihreät, kd , rkp, sin. sotkisivat Suomen suohon välittömästi valtaan päästyänsä, toisaalta jäikö luotettavia , isänmaan ja sen ihmisten etua ajavia jäljelle ollenkaan?  PerSut taitaisi olla ainoa vaihtoehto ja onnistuuko sekään vakuuttamaan? Koko suomalainen puoluekirjo on melko lailla """"yhtäköyttä yhdistys"""", ei hyviä vaihtoehtoja, eli huonosti käy näillä näkymin, jos kriittisesti tarkastelee touhuja.  Sipilä on kyllä kepuliakin kepulimpi pääministerinä, mutta niin on olleet kokoomuslaiset edeltäjänsäkin, aivan nollatasoa kaikki!  Mistä näitä paskiaisia oikein sikiääkään?"""
s24:c7f75362c2c9fb3c5edc04ec2be90ae1	[]	['label_identity_attack', 'label_insult', 'label_toxicity']	Suvakkinaisia paljon - tyhminä.
s24:2e09f95af65dcab514726a91ef9e3bdf	['label_obscene']	['label_obscene', 'label_toxicity']	Ville on iloinen kiitos vaimoni kun ymmärsit meidän ongelmia!!!!!!! hyvä kun olet enemmän kallellaan vasempaan kuin oikeaan!!!!!!! saat ehkä sitten imasta vähän mun terskaa mutta anaali työnnöt omistan vain nykyiselle kämppikselle!!!! vaihtelua virkistää mutta se on ihan fine kun olet polyamorinen!!!🔥💞💞💞😍😍😘😘😘
s24:dc172c1e38b18c56da4fc56b8167b5d1	[]	['label_toxicity']	kylläkait semmoista pelkää, joka ei osaa taklata kuin 5-10 m:n vauhdilla selkään kädet ylhäällä. siis umpitollo.
s24:c3a1992dc808f616cb9ba44d7008d12d	[]	['label_toxicity']	Seksihän parantaa kaiken.
s24:20f7427323d5316f601540ef69ae518b	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	"""JUMALA on suurin rasisti  Sikäli kun onkaan.Mitä se minua luo tänne """"isien syntiä kantamaan"""" ja päiväni ovat kuulemma luetut,jotta mitä täs yrittää yhtää mitää.Pani kuitenki kuolemansyntiluetteloos itsarin,jotta pitää tuota paskanjauhajaa ikäns kuulla.Tuli vaan mielee, et josko hyppäis punamiehen kelkkaan.En mä ainakaa näitten sairauksien ym todennäköisesti jaksa sitä """"ikuista elämää"""" sen kans.Tie mitä paskaa ja pirua se taas keksii.."""
s24:b5bf94321ba6bc321d7c2f73aa61825e	[]	[]	jos ei sitten kiinalaiset keksi vielä jotain. Niillä varmaan mattarit maksaa vähemmän ku meillä herneet niin saadaan hajun lisäksi myös ääni
s24:e658fea6c1cdd31244c293d0176b7d2f	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	Luistelutaidoton p***a.
s24:19be1ef0a5c48f23f4665582978b9958	[]	['label_insult', 'label_obscene', 'label_toxicity']	AAAAAaaaaaaaaaaaaaaaaah-hahahahahahahahahhahaaaa....  Aivan oikein teille surkeille suomalaisille!!!!! Aaaaaaaaaaaaaaah hahahahahahahahahaaaa...  Nyt voi se yksi pelle tulla vinkumaan miten laivateollisuuskin on kommareiden käsissä!!!  HAHAHAHAHAAHAHAAAaaaaa..
s24:9b21510bda1358b9f44e12b49741367e	[]	['label_insult', 'label_obscene', 'label_toxicity']	"""...tavoittele, mutta kinni, et saa räpylöilläsi. reservin se ja se. (Mikä otsikko """"resv, YLILUTI"""")  Pidä vaan turpasi kiinni, niin on paljon parempi."""
s24:1ddcb9c7e7b1fab3c52947533a6c6796	[]	['label_insult', 'label_toxicity']	enää papailla, hyvä Taipale! ei muuten kannata noille pässinpäille selittää noin vaikeita asioita ei ne mitää tajuu, tuskin ymmärtävät mikä on esityslista edes!
s24:ce95201c2a3b56af150d45bd51d77d19	[]	['label_obscene', 'label_toxicity']	borstaaks se peseytyessää jotai toistaki.
s24:d57984a98dabcf960542cd7670838487	['label_obscene']	['label_identity_attack', 'label_toxicity']	iraqilaiset, soomaalit, kosovolaiset jne, ovat olleet maassamme Jo 1990-luvulta : TYÖLLISYYSPROSENTTINSA HUITELEE 10% kieppeillä.  Suurin osa tänne tänäkin vuonna on iraqi, afghan jne tyyppejä ja jo ennestään tilanne paska heidän osaltaan....PELKKÄ ALALUOKKAINEN KULUERÄ...........  NYT EN PUHU KOULUTETUISTA MAAHANMUUTTAJATYHMISTÄ /ja tai itsensä hyvin työllistäneistä, kuten britit, saksalaiset, kiinalaiset, vietnamilaiset jne...  -huomataan, että tilastojenkin valossa muslimimaista tulevat tulevat vain KUORMITTAMAAN YHTEISKUNTAAMME, EIKÄ VAIN RAHALLISESTI....  -näistäkin löytyy tilastokeskuksen jne faktaa, eli fakta tärkein, ei unelmahötöt, luulot, toiveet, unet, ym ideologiat...
s24:d1fdee5dcb8bb70c2e66679f825a74e2	[]	['label_insult', 'label_obscene', 'label_toxicity']	itseisarvo, vaan aina seurausta jostakin ! Aloittajakin tuntuu olevan näitä änkyrä ämmiä.
s24:6bd4415962c6d231a196445bb8cd2ff9	['label_obscene']	['label_obscene', 'label_toxicity']	....se voi näkyä rangaistuksessa...  Voi jeesus mitä paskoo!  Kun katsoo syytettyjä poliiseita, lakimiehiä ja muita jotka oikeasti tietävät asioista, niin voi huomata, että kukaan ei tunnusta yhtään mitään. Tästä on helppo päätellä mitä oman rikoksen selvittämisen helpottamisesta hyötyy: ei yhtään mitään. Tuo väite on taas niitä poliisin paskapuheita, joilla yrittävät kusettamalla helpottaa omaa työtään.  Tässä paljon paremmin toimivat ohjeet: www.tusky.fi/laki-ja/REDACTED/kotietsintae
s24:ac9a25ee9d3f191dc2d9070cb83a87c8	[]	['label_insult', 'label_toxicity']	normaali juttelua joensuusta. Tollo juntit.
s24:6b40d4ec733bc031264fff45bcb97d3b	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	haistetaan vitttu
s24:c246fc64b3570bc79dca9f7b0ce8d73a	['label_obscene']	['label_obscene', 'label_toxicity']	En. Puran paskaa oloani. Ei harmita. Ei harmita. Ei harmita. Ei harmita.
s24:5930b1967e91f9348989bfc55cce876d	['label_obscene']	['label_toxicity']	"""Miten ihmiset eivät voi ajatella, miltä se kasa mahdollisesti näyttää tuolta toiselta puolen? Itsekkäitä paskoja vaan on.  Minulla on kokemus, jolloin kyllä tuntui ettei naapuri voinut olla edes huomaamatta. Ihan piruuttaan keräsi seinustalleen kaikkea jonninjoutavaa meidän rumistukseksi.  Kyllä tuollaisesta voisi tehdä valituksen johonkin ulkopuoliseen tahoon. Jos ei pihanrumentaja itse sen vertaa ymmärrä tai halua ymmärtää... Tai sitten keksit """"kostoksi"""" jotakin kivaa rumennusta heidän puolelleen nähtäväksi. Ehkäpä sitten huomaa"""
s24:e05160ce75ba7b8b1c8d98fc89afb286	['label_obscene']	['label_toxicity']	Siis MITÄ sopimuksuksia persut EIVÄT ole NOUDATTANEET ?  Ei jumalauta pitäisi olla ylivoimaista vastata selvästi, jos kerran tuollaista väität !
s24:d0de3953a9517701ac35550d916e13ef	[]	['label_toxicity']	Älkää nyt ainakaan kovaan ääneen julkisilla paikoilla noilla pokehommilla kehuskelko. Normaali-ihmisille poke tarkoittaa pornoa.
s24:55161ef341fd825a3e5b65019a8fba7e	[]	['label_insult', 'label_toxicity']	Eli susta läski
s24:4a0ae10fe05d8613c7a345617c57c365	[]	[]	Itselleni vieraan kielen sanojen muistaminen on aika hankalaa suomesta vieraaseen kieleen päin, mutta vieraasta kielestä suomeen se on yleensä tosi helppoa. Nasse on todella hyvä ääntämään eri kieliä ja tunnistamaan hankalia äänteitä.
s24:45b9f3ad0be28cf04ab728e46c272d94	['label_obscene']	['label_insult', 'label_toxicity']	Hakkaminen on hieno ja löyminen on hienoa ja kivaa  Hakkaaminen on kivaa ja lyöminen on hieno kunnolla selkää ihmisille nyt tapella kuntolla veresti ja amppuaa sekä myös ihmisiä kaikki ja on paskoja tyhmiä kuin he tappee kunnolla veresti hakkaaminen on hieno autoilijoita on hakanut koko ajan veresti hakkaaminen autoilijoita kunnolla kuin ihmiset tyhmiä autolijoita pitää hakkaataat
s24:45442a8659ee472c0652620a1afce8c4	[]	['label_toxicity']	En usko sua! Miks ne muka vois olla nii isot ku olis aika tyhmää jos kukaa ei voi opiskella.. mist kuulit?
s24:f5b133903c9e9459587db6e417644263	[]	[]	ilmaista kohteliaasti sivistyksesi tason:) Milläs meinaat, että puskasta kirjoittaja saisit kaipaamasi rauhan? Ehkä lopettamalla palstailun?.Mulla ei ole aikomustakaan lopettaa, saati sivistyä. Mää vaan kirjoitan:)
s24:9312bf231380d47dd89cb24d11ffb6b0	['label_obscene']	['label_obscene', 'label_toxicity']	Macromedia inc FlashPlayer7  Miten v***ssa tuon saa pois koneelta. Suojausvaroitus mukamas. Ilmestyy lähes joka sivulle minkä aukaisen. En aio asentaa Playeriä. Olen estänyt RedSheriffin ja paljon muutakin. Siitäkö se johtuu. Mielestäni mulla on oikeus päättää mitä koneelleni päästä. Mikä esto vielä pitää laittaa. IE on.
s24:c00d0ca2cc59de2d8f65ee59183762ce	[]	['label_insult', 'label_toxicity']	haapamäellä se jasmin oli! keuruu on typerä kyläpahanen...
s24:f26a95dda490f0a0c03887bf848c844d	['label_obscene']	['label_obscene', 'label_toxicity']	Suojatyöpaikat saataisii lopetettua ja samalla korkeat palkat saataisiin laskettua vaipaitten markkinoiden tasolle..muuallakaan ei makseta turhasta pörräämisestä ja vittuilusta asennevammasta puhumattakaan.
s24:1682e11c928c2f99eeed8e322d301f88	['label_obscene']	['label_obscene', 'label_toxicity']	"""Sama homma kyrsii. Meillä työkaverit -alasta johtuen vissiin- sen verran tylsää ja täysin erilaista porukkaa että en vapaaehtoisesti viihdy seurassaan vapaa-ajalla (olen itse kummajainen tylsällä alallamme ja joutunut sinne """"vahingossa""""). Sitä saatanan kuivaa lässyti lässyti-juttelua työasioista tai lastenhoidosta en kestä, tai jotain saakelin kuivaa urheilukisan kertaamista. Porukat ovat myös suurelta osin viininlipittäjiä (juu, valitaan joku hienohelma viiniravintola stadin keskustasta tai teatteri-ilta) ja meikä taas kaljaa kiskova lähiöpubi-mies.  Joten nou tänks."""
s24:266cdc70a09dd702a9a79b6a0d12e7de	['label_obscene']	['label_insult', 'label_obscene', 'label_toxicity']	Vitun teini pää kii. Jos joku haluu opetella skeittaamaan niin kai sen nyt jostain on alotettava.  Mutta ei tää keskustelufoorumi ehkä oo se oikee paikka tollasten neuvojen kysymiseen. Kannattaa mennä kysymään ihan sellasilta joiden näät jossain skeittaavan, niin ne voi näyttää miten se tapahtuu. Se on vähän hankala selittää kirjallisesti.
s24:e97cda9f5536fc58242854a95804121a	['label_obscene']	['label_obscene', 'label_toxicity']	älä lietso paskaaa!!!
s24:ead5b0cf538f17357ed9d8d018a10d0e	[]	[]	eduskunnan vuosi menot jo noin 50milj niin tehostamis toimenpiteen olisi tätä päivää.
s24:a87376f36627ec10193b7fadc1fbe280	[]	['label_insult', 'label_toxicity']	Mitä?Harjoitatko sinä täällä seksuaalista ahdistelua? Sikasovinisti-pässinpää-putkiaivo.
s24:9d04f8dfc8c6a95bac9baeb895ddffa7	[]	[]	"""suatta sitä ansiosidonnaista päivärahaa n. 2v, mutta sen jälkeen voi tippua ns, työmarkkinatuelle, joka on noin 400€/kk. Elikkä sitten siinä vaiheessa on Perlos kuin unen näköä. Ymmärrän täysin tamän tehtaan siirtymisen sinne """"Kiinaan´yms."""". Eihän täällä Suomessa ole muuta kuin nämä ammattiliitot yms. jotka vaan ajaa palkansaajien e t u j a. Totta kai siellä Kiinassa ihmiset on tyytyväiset vähempäänkin ja tuskin nää l i i t o t siellä vaikuttaa, joten bisnestä ja tulosta on H Y V Ä tehdä......."""
